name,X-CUASHI,Topic Category,EPSG code,Geography,,,,uri,Type/format,abstract,License
TRMM 3BB24RT 2015-02-09 21:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015020921.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-10 00:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021000.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-10 03:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021003.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-10 06:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021006.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-10 09:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021009.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-10 12:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021012.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-10 15:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021015.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-10 18:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021018.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-10 21:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021021.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-11 00:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021100.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-11 03:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021103.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-11 06:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021106.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-11 09:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021109.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-11 12:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021112.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-11 15:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021115.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-11 18:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021118.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-11 21:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021121.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-12 00:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021200.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-12 03:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021203.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-12 06:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021206.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-12 09:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021209.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-12 12:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021212.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-12 15:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021215.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-12 18:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021218.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-12 21:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021221.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-13 00:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021300.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-13 03:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021303.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-13 06:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021306.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-13 09:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021309.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-13 12:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021312.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-13 15:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021315.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-13 18:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021318.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-13 21:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021321.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-14 00:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021400.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-14 03:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021403.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-14 06:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021406.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-14 09:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021409.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-14 12:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021412.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-14 15:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021415.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-14 18:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021418.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-14 21:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021421.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-15 00:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021500.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-15 03:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021503.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-15 06:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021506.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-15 09:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021509.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-15 12:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021512.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-15 15:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021515.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-15 18:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021518.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-15 21:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021521.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-16 00:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021600.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-16 03:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021603.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-16 06:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021606.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-16 09:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021609.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-16 12:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021612.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-16 15:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021615.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-16 18:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021618.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-16 21:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021621.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-17 00:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021700.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-17 03:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021703.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-17 06:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021706.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-17 09:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021709.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
TRMM 3BB24RT 2015-02-17 12:00:00,Flux precipitation,Climatology/ Meteorology/ Atmosphere ,4326,"59,45","29,80","4,22","-61,03",ftp://trmmopen.gsfc.nasa.gov/pub/merged/3B42RT/2015/3B42RT.2015021712.7.bin.gz,gnu zip file,Tropical Rainfall Monitoring Mission is a multi satellite product. The 3B42RT 3-hourly provides near real time precipitation every 3 hours. The grid resolution is 30x30 km. ,Author Acknowledgment and  credits 
